Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Length,TTL,Payload_Size,Anomaly_Score,Status,Reason,Confidence,Detection_Method
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1410.0,122.0,1344.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1018.0,122.0,952.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,966.0,122.0,900.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1410.0,122.0,1344.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1382.0,122.0,1316.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1382.0,122.0,1316.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1358.0,122.0,1292.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,222.0,122.0,156.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1254.0,122.0,1188.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,326.0,122.0,260.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1150.0,122.0,1084.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,430.0,122.0,364.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,142.250.195.78,65384.0,443.0,6.0,78.0,64.0,0.0,0.9,Suspicious,"High frequency from 10.52.12.119, Possible SYN flood",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,890.0,122.0,824.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,690.0,122.0,624.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,786.0,122.0,720.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,794.0,122.0,728.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,682.0,122.0,616.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,898.0,122.0,832.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,526.0,122.0,460.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1054.0,122.0,988.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,422.0,122.0,356.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1158.0,122.0,1092.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,318.0,122.0,252.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1262.0,122.0,1196.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,10.52.12.119,172.217.136.169,65383.0,443.0,6.0,94.0,64.0,0.0,0.4,Normal,High frequency from 10.52.12.119,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,162.0,122.0,96.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1410.0,122.0,1344.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,898.0,122.0,832.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,526.0,122.0,460.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,950.0,122.0,884.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,526.0,122.0,460.0,0.4,Normal,High frequency from 172.217.136.169,,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,1514.0,122.0,1448.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,950.0,122.0,884.0,0.7,Suspicious,"Large packet size, High frequency from 172.217.136.169",,
2025-11-04 15:06:26,172.217.136.169,10.52.12.119,443.0,65383.0,6.0,526.0,122.0,460.0,0.4,Normal,High frequency from 172.217.136.169,,
